time,location,nearby event host,weather conditions
1728913746.138382,15th Street Bridge,none,Raining
1728913812.61654,15th Street Bridge,none,Raining
1728913839.056271,15th Street Bridge,none,Raining
1728913800.393239,15th Street Bridge,none,Raining
1728913901.350405,15th Street Bridge,none,Raining
1728913830.564908,15th Street Bridge,none,Raining
1728913874.833509,15th Street Bridge,none,Raining
1728913824.501775,15th Street Bridge,none,Raining
1728913981.191551,15th Street Bridge,none,Raining
1728913874.093233,15th Street Bridge,none,Raining
1728913826.434527,15th Street Bridge,none,Raining
1728913850.898863,15th Street Bridge,none,Raining
1728913827.589518,Commons Parking Lot,club,Raining
1728913809.32913,Commons Parking Lot,club,Raining
1728913927.10824,Commons Parking Lot,club,Raining
1728913829.731507,Commons Parking Lot,club,Raining
1728913932.291455,Commons Parking Lot,club,Raining
1728913982.210614,Commons Parking Lot,club,Raining
1728913919.639253,Commons Parking Lot,club,Raining
1728913799.969834,Commons Parking Lot,club,Raining
1728913931.265117,Commons Parking Lot,club,Raining
1728913820.35991,Commons Parking Lot,club,Raining
1728913895.500857,Commons Parking Lot,club,Raining
1728913936.449895,Commons Parking Lot,club,Raining
1728913897.229778,Commons Parking Lot,club,Raining
1728913989.322551,Commons Parking Lot,club,Raining
1728913953.830807,Commons Parking Lot,club,Raining
1728913825.099151,Commons Parking Lot,club,Raining
1728913840.611457,Commons Parking Lot,club,Raining
1728913826.544221,Commons Parking Lot,club,Raining
1728913923.924437,Commons Parking Lot,club,Raining
1728913784.37991,Commons Parking Lot,club,Raining
1728913764.923768,Commons Parking Lot,club,Raining
1728913767.086245,Commons Parking Lot,club,Raining
1728913824.112795,Commons Parking Lot,club,Raining
1728913980.581508,Commons Parking Lot,club,Raining
1728913907.088717,Commons Parking Lot,club,Raining
1728913934.670122,Commons Parking Lot,club,Raining
1728913778.621035,Commons Parking Lot,club,Raining
1728913756.943697,Commons Parking Lot,club,Raining
1728913822.241439,Commons Parking Lot,club,Raining
1728913868.89141,Commons Parking Lot,club,Raining
1728913835.769424,Commons Parking Lot,club,Raining
1728913985.719434,Commons Parking Lot,club,Raining
1728913814.594814,Commons Parking Lot,club,Raining
1728913960.813512,Commons Parking Lot,club,Raining
1728913781.380914,Commons Parking Lot,club,Raining
1728913769.682424,Commons Parking Lot,club,Raining
1728913872.019174,Commons Parking Lot,club,Raining
1728913892.485078,Commons Parking Lot,club,Raining
1728913918.748244,Commons Parking Lot,club,Raining
1728913790.414482,Commons Parking Lot,club,Raining
1728913948.674098,Commons Parking Lot,club,Raining
1728913981.790154,Commons Parking Lot,club,Raining
1728913774.443418,Commons Parking Lot,club,Raining
1728913813.565829,Commons Parking Lot,club,Raining
1728913887.937528,Commons Parking Lot,club,Raining
1728913853.881765,Commons Parking Lot,club,Raining
1728913897.070443,Commons Parking Lot,club,Raining
1728913902.420405,Commons Parking Lot,club,Raining
1728913940.16645,Commons Parking Lot,club,Raining
1728913845.290726,Commons Parking Lot,club,Raining
1728913972.041051,Commons Parking Lot,club,Raining
1728913825.364752,Commons Parking Lot,club,Raining
1728913895.246033,Commons Parking Lot,club,Raining
1728913856.919161,Commons Parking Lot,club,Raining
1728913890.471073,Commons Parking Lot,club,Raining
1728913781.455273,Commons Parking Lot,club,Raining
1728913997.426107,Commons Parking Lot,club,Raining
1728913790.816058,Commons Parking Lot,club,Raining
1728913950.056905,Commons Parking Lot,club,Raining
1728913917.123607,Commons Parking Lot,club,Raining
1728913830.51507,Commons Parking Lot,club,Raining
1728913786.484992,Commons Parking Lot,club,Raining
1728913824.567643,Commons Parking Lot,club,Raining
1728913899.478139,Commons Parking Lot,club,Raining
1728913804.567828,Commons Parking Lot,club,Raining
1728913865.044217,Commons Parking Lot,club,Raining
1728913932.449073,Commons Parking Lot,club,Raining
1728913879.778995,Commons Parking Lot,club,Raining
1728913774.833565,Commons Parking Lot,club,Raining
1728913836.145174,Commons Parking Lot,club,Raining
1728913834.85241,Commons Parking Lot,club,Raining
1728913973.305616,Commons Parking Lot,club,Raining
1728913784.083142,Commons Parking Lot,club,Raining
1728913823.021713,Commons Parking Lot,club,Raining
1728913830.49311,Commons Parking Lot,club,Raining
1728913956.899459,Commons Parking Lot,club,Raining
1728913908.549501,Commons Parking Lot,club,Raining
1728913959.937363,Commons Parking Lot,club,Raining
1728913814.476611,Commons Parking Lot,club,Raining
1728913794.546313,Commons Parking Lot,club,Raining
1728913820.954268,Commons Parking Lot,club,Raining
1728913802.757456,Commons Parking Lot,club,Raining
1728913830.751793,Commons Parking Lot,club,Raining
1728913801.136709,Commons Parking Lot,club,Raining
1728913781.313129,Commons Parking Lot,club,Raining
1728913957.230856,Commons Parking Lot,club,Raining
1728913909.810569,Commons Parking Lot,club,Raining
1728913964.817672,Commons Parking Lot,club,Raining
1728913988.086207,Commons Parking Lot,club,Raining
1728913872.396828,Commons Parking Lot,club,Raining
1728913879.487513,Commons Parking Lot,club,Raining
1728913839.981886,Commons Parking Lot,club,Raining
1728913863.602045,Commons Parking Lot,club,Raining
1728913832.339086,Commons Parking Lot,club,Raining
1728913896.595575,Commons Parking Lot,club,Raining
1728913872.062127,Commons Parking Lot,club,Raining
1728913910.528799,Commons Parking Lot,club,Raining
1728913980.461493,Commons Parking Lot,club,Raining
1728913943.288142,Commons Parking Lot,club,Raining
1728913911.891274,Commons Parking Lot,club,Raining
1728913773.207574,Commons Parking Lot,club,Raining
1728913821.94186,Commons Parking Lot,club,Raining
1728913928.831608,Commons Parking Lot,club,Raining
1728913973.524049,Commons Parking Lot,club,Raining
1728913907.909504,Commons Parking Lot,club,Raining
1728913771.978909,Commons Parking Lot,club,Raining
1728913950.542491,Commons Parking Lot,club,Raining
1728913964.141099,Commons Parking Lot,club,Raining
1728913905.299276,Commons Parking Lot,club,Raining
1728913950.146161,Commons Parking Lot,club,Raining
1728913784.045775,Commons Parking Lot,club,Raining
1728913866.551322,Commons Parking Lot,club,Raining
1728913848.135057,Commons Parking Lot,club,Raining
1728913808.757577,Commons Parking Lot,club,Raining
1728913981.266914,Commons Parking Lot,club,Raining
1728913846.612397,Commons Parking Lot,club,Raining
1728913937.418787,Commons Parking Lot,club,Raining
1728913974.573257,Commons Parking Lot,club,Raining
1728913854.802495,Commons Parking Lot,club,Raining
1728913840.003542,Commons Parking Lot,club,Raining
1728913819.053981,Commons Parking Lot,club,Raining
1728913767.103972,Commons Parking Lot,club,Raining
1728913780.597965,Commons Parking Lot,club,Raining
1728913840.794822,Commons Parking Lot,club,Raining
1728913860.912565,Commons Parking Lot,club,Raining
1728913901.020049,Commons Parking Lot,club,Raining
1728913838.108541,Commons Parking Lot,club,Raining
1728913924.519945,Commons Parking Lot,club,Raining
1728913750.807311,Commons Parking Lot,club,Raining
1728913763.13435,Commons Parking Lot,club,Raining
1728913802.575724,Commons Parking Lot,club,Raining
1728913769.821184,Commons Parking Lot,club,Raining
1728913927.411502,Commons Parking Lot,club,Raining
1728913949.57854,Commons Parking Lot,club,Raining
1728913939.982529,Commons Parking Lot,club,Raining
1728913742.276256,Commons Parking Lot,club,Raining
1728913950.648196,Commons Parking Lot,club,Raining
1728913852.874323,Commons Parking Lot,club,Raining
1728913755.00898,Commons Parking Lot,club,Raining
1728913866.425454,Commons Parking Lot,club,Raining
1728913891.432129,Commons Parking Lot,club,Raining
1728913861.638345,Commons Parking Lot,club,Raining
1728913848.089829,Commons Parking Lot,club,Raining
1728913754.386826,Commons Parking Lot,club,Raining
1728913806.093497,Commons Parking Lot,club,Raining
1728913773.443175,Commons Parking Lot,club,Raining
1728913811.126995,Commons Parking Lot,club,Raining
1728913953.403188,Commons Parking Lot,club,Raining
1728913858.330831,Commons Parking Lot,club,Raining
1728913748.928666,Commons Parking Lot,club,Raining
1728913893.205346,Commons Parking Lot,club,Raining
1728913933.835296,Commons Parking Lot,club,Raining
1728913912.347878,Commons Parking Lot,club,Raining
1728913816.580033,Commons Parking Lot,club,Raining
1728913745.281871,Commons Parking Lot,club,Raining
1728913839.917765,Commons Parking Lot,club,Raining
1728913795.928158,Commons Parking Lot,club,Raining
1728913943.937364,Commons Parking Lot,club,Raining
1728913769.230668,Commons Parking Lot,club,Raining
1728913969.294578,Commons Parking Lot,club,Raining
1728913897.450325,Commons Parking Lot,club,Raining
1728913778.95307,Commons Parking Lot,club,Raining
1728913965.836734,Commons Parking Lot,club,Raining
1728913812.046774,Commons Parking Lot,club,Raining
1728913911.298791,Commons Parking Lot,club,Raining
1728913829.717682,Commons Parking Lot,club,Raining
1728913845.799898,Commons Parking Lot,club,Raining
1728913843.332748,Commons Parking Lot,club,Raining
1728913839.628753,Commons Parking Lot,club,Raining
1728913764.714072,Commons Parking Lot,club,Raining
1728913775.746489,Commons Parking Lot,club,Raining
1728913873.850624,Commons Parking Lot,club,Raining
1728913909.110211,Commons Parking Lot,club,Raining
1728913762.762003,Commons Parking Lot,club,Raining
1728913746.754419,Commons Parking Lot,club,Raining
1728913915.442032,Commons Parking Lot,club,Raining
1728913935.058971,Commons Parking Lot,club,Raining
1728913811.570058,Commons Parking Lot,club,Raining
1728913919.052177,Commons Parking Lot,club,Raining
1728913794.121439,Commons Parking Lot,club,Raining
1728913730.615662,Commons Parking Lot,club,Raining
1728913904.252236,Commons Parking Lot,club,Raining
1728913930.994221,Commons Parking Lot,club,Raining
1728913869.181612,Commons Parking Lot,club,Raining
1728913888.385781,Commons Parking Lot,club,Raining
1728913937.662543,Commons Parking Lot,club,Raining
1728913837.171374,Commons Parking Lot,club,Raining
1728913846.241933,Commons Parking Lot,club,Raining
1728913809.785589,Commons Parking Lot,club,Raining
1728913913.089443,Commons Parking Lot,club,Raining
1728913820.530413,Commons Parking Lot,club,Raining
1728913953.884541,Commons Parking Lot,club,Raining
1728913938.704404,Commons Parking Lot,club,Raining
1728913965.385912,Commons Parking Lot,club,Raining
1728913787.313331,Commons Parking Lot,club,Raining
1728913821.913004,Commons Parking Lot,club,Raining
1728913935.443114,Commons Parking Lot,club,Raining
1728913828.586023,Commons Parking Lot,club,Raining
1728913806.362319,Commons Parking Lot,club,Raining
1728913843.5143,Commons Parking Lot,club,Raining
1728913949.22324,Commons Parking Lot,club,Raining
1728913821.495475,Commons Parking Lot,club,Raining
1728913967.21936,Commons Parking Lot,club,Raining
1728913920.174479,Commons Parking Lot,club,Raining
1728913886.48456,Commons Parking Lot,club,Raining
1728913766.505277,Commons Parking Lot,club,Raining
1728913961.557865,Commons Parking Lot,club,Raining
1728913760.299105,Commons Parking Lot,club,Raining
1728913961.684862,Commons Parking Lot,club,Raining
1728913809.678729,Commons Parking Lot,club,Raining
1728913754.087505,Commons Parking Lot,club,Raining
1728913932.809462,Commons Parking Lot,club,Raining
1728913753.930807,Commons Parking Lot,club,Raining
1728913948.506003,Commons Parking Lot,club,Raining
1728913733.683423,Commons Parking Lot,club,Raining
1728913764.5973,Commons Parking Lot,club,Raining
1728913939.023913,Commons Parking Lot,club,Raining
1728913962.789631,Commons Parking Lot,club,Raining
1728913747.95878,Commons Parking Lot,club,Raining
1728913917.56607,Commons Parking Lot,club,Raining
1728913805.605467,Commons Parking Lot,club,Raining
1728913891.582256,Commons Parking Lot,club,Raining
1728913837.395998,Commons Parking Lot,club,Raining
1728913761.275677,Commons Parking Lot,club,Raining
1728913820.855741,Commons Parking Lot,club,Raining
1728913903.845799,Commons Parking Lot,club,Raining
1728913870.069355,Commons Parking Lot,club,Raining
1728913970.993502,Commons Parking Lot,club,Raining
1728913892.431803,Commons Parking Lot,club,Raining
1728913954.985284,Commons Parking Lot,club,Raining
1728913859.107396,Commons Parking Lot,club,Raining
1728913871.843843,Commons Parking Lot,club,Raining
1728913890.190271,Commons Parking Lot,club,Raining
1728913798.344858,Commons Parking Lot,club,Raining
1728913906.255898,Commons Parking Lot,club,Raining
1728913810.970961,Commons Parking Lot,club,Raining
1728913796.596707,Commons Parking Lot,club,Raining
1728913763.691039,Commons Parking Lot,club,Raining
1728913976.801055,Commons Parking Lot,club,Raining
1728913924.488726,Commons Parking Lot,club,Raining
1728913910.933799,Commons Parking Lot,club,Raining
1728913766.121738,Commons Parking Lot,club,Raining
1728913781.927549,Commons Parking Lot,club,Raining
1728913813.871859,Commons Parking Lot,club,Raining
1728913748.94734,Commons Parking Lot,club,Raining
1728913819.84992,Commons Parking Lot,club,Raining
1728913755.468615,Commons Parking Lot,club,Raining
1728913828.031202,Commons Parking Lot,club,Raining
1728913845.364829,Commons Parking Lot,club,Raining
1728913800.607384,Commons Parking Lot,club,Raining
1728913840.89242,Commons Parking Lot,club,Raining
1728913905.632089,Commons Parking Lot,club,Raining
1728913785.213653,Commons Parking Lot,club,Raining
1728913784.016645,Commons Parking Lot,club,Raining
1728913888.278029,Commons Parking Lot,club,Raining
1728913833.810632,Commons Parking Lot,club,Raining
1728913905.952299,Commons Parking Lot,club,Raining
1728913861.440141,Commons Parking Lot,club,Raining
1728913881.957711,Commons Parking Lot,club,Raining
1728913797.725227,Commons Parking Lot,club,Raining
